time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-08-24T03:50:41.720Z,44.5442,147.6514,114.68,4.5,mb,,94,3.654,0.73,us,us7000f2w5,2021-08-25T01:32:46.040Z,"77 km SSW of Kuril’sk, Russia",earthquake,9.5,7.5,0.044,150,reviewed,us,us
2021-08-24T03:26:37.190Z,19.0518,-67.685,58,3.8,md,26,221,0.8189,0.64,pr,pr2021236005,2021-08-25T01:56:02.040Z,"87 km NW of San Antonio, Puerto Rico",earthquake,3.68,9.46,0.11,19,reviewed,pr,pr
2021-08-24T02:45:19.143Z,40.0499,77.1706,10,4.2,mb,,72,1.646,0.85,us,us7000f2vk,2021-08-25T02:20:52.040Z,"119 km ENE of Kashgar, China",earthquake,4,2,0.198,7,reviewed,us,us
2021-08-24T02:15:10.300Z,25.1097,96.2564,10,4.6,mb,,73,1.983,0.59,us,us7000f2vd,2021-08-24T21:26:59.040Z,"118 km WSW of Myitkyina, Myanmar",earthquake,8.6,1.9,0.079,48,reviewed,us,us
2021-08-24T01:41:10.704Z,55.6409,-156.0098,15.7,2.6,ml,,,,0.51,ak,ak021aubo5by,2021-09-04T02:16:52.062Z,"166 km ESE of Chignik, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2021-08-24T01:20:30.000Z,18.8148,-66.0865,39,3.18,md,19,232,0.5058,0.13,pr,pr2021236001,2021-08-24T02:50:41.289Z,"38 km N of San Juan, Puerto Rico",earthquake,0.57,1.89,0.15,13,reviewed,pr,pr
2021-08-24T01:01:42.890Z,17.8376,-66.869,10,2.69,md,14,228,0.2193,0.09,pr,pr2021236000,2021-08-24T01:29:52.305Z,"15 km SSE of Guánica, Puerto Rico",earthquake,0.4,0.56,0.14,5,reviewed,pr,pr
2021-08-23T23:14:14.101Z,21.7532,142.9981,295.1,4.3,mb,,116,5.37,0.68,us,us7000f2tj,2021-09-13T03:06:47.040Z,"Mariana Islands region",earthquake,9.9,6.5,0.046,134,reviewed,us,us
2021-08-23T22:50:38.350Z,48.5998333333333,-121.9575,2.53,2.5,ml,17,52,0.0959,0.17,uw,uw61761802,2021-09-08T04:15:33.040Z,"9 km NNE of Hamilton, Washington",earthquake,0.3,0.51,0.130236259142126,6,reviewed,uw,uw
2021-08-23T22:27:26.070Z,48.6016666666667,-121.957166666667,2.58,2.8,ml,20,52,0.0973,0.15,uw,uw61761777,2021-09-08T03:58:30.040Z,"9 km NNE of Hamilton, Washington",earthquake,0.21,0.44,0.133416049884657,6,reviewed,uw,uw
2021-08-23T22:18:58.010Z,17.9235,-66.8853,8,3,md,21,212,0.1654,0.14,pr,pr2021235004,2021-08-23T22:46:46.596Z,"5 km SSE of Guánica, Puerto Rico",earthquake,0.53,0.88,0.11,16,reviewed,pr,pr
2021-08-23T21:55:43.920Z,33.1433333,-115.631,9.37,2.93,ml,68,36,0.0364,0.22,ci,ci40019504,2021-08-26T22:56:23.040Z,"11km W of Calipatria, CA",earthquake,0.18,0.43,0.199,26,reviewed,ci,ci
2021-08-23T21:18:50.329Z,31.5274,142.694,10,4.2,mb,,114,2.907,0.67,us,us7000f73g,2021-09-08T03:44:41.040Z,"Izu Islands, Japan region",earthquake,9.1,1.9,0.152,12,reviewed,us,us
2021-08-23T21:02:24.428Z,-20.8998,-69.0594,103.25,4.9,mb,,40,0.424,0.77,us,us7000f2sh,2021-09-08T03:37:54.473Z,"136 km ESE of Iquique, Chile",earthquake,4.7,5,0.064,77,reviewed,us,us
2021-08-23T20:59:53.707Z,1.9037,98.5161,80.87,4.7,mb,,47,0.884,0.98,us,us7000f2si,2021-09-14T15:42:40.040Z,"34 km WNW of Sibolga, Indonesia",earthquake,6.8,4.6,0.062,79,reviewed,us,us
2021-08-23T20:49:02.573Z,-35.5213,-73.5913,10,4.4,mb,,197,1.266,1.09,us,us7000f2sc,2021-09-14T15:30:42.853Z,"109 km W of Constitución, Chile",earthquake,6.3,1.9,0.162,11,reviewed,us,us
2021-08-23T19:43:50.738Z,-29.8045,-178.5277,177.41,4.8,mb,,58,15.549,0.61,us,us7000f2rw,2021-09-14T15:09:34.040Z,"Kermadec Islands, New Zealand",earthquake,12.3,5.2,0.046,145,reviewed,us,us
2021-08-23T19:28:50.084Z,56.4426,-148.8195,10,4,mb,,80,2.453,0.51,us,us7000f2rj,2021-09-09T22:02:28.040Z,"247 km ESE of Chiniak, Alaska",earthquake,2.8,1.9,0.196,7,reviewed,us,us
2021-08-23T19:19:23.852Z,23.8243,123.6157,30.52,4.2,mb,,108,0.845,0.67,us,us7000f73a,2021-09-10T20:17:09.040Z,"79 km SW of Ishigaki, Japan",earthquake,8.1,7,0.263,4,reviewed,us,us
2021-08-23T18:52:53.880Z,54.4535,-159.8223,27.56,2.9,ml,,213,0.401,0.78,us,us7000f79j,2021-09-14T16:36:19.040Z,"107 km SSE of Sand Point, Alaska",earthquake,7.4,9.2,0.081,20,reviewed,us,us
2021-08-23T18:49:33.294Z,47.267,153.0992,89.82,4.3,mb,,143,6.549,0.89,us,us7000f738,2021-09-10T19:57:35.040Z,"Kuril Islands",earthquake,9.8,5.3,0.116,21,reviewed,us,us
2021-08-23T18:06:54.162Z,-53.8803,159.1165,10,4.5,mb,,115,0.626,1.01,us,us7000f737,2021-09-14T16:18:33.040Z,"Macquarie Island region",earthquake,8.9,1.9,0.15,13,reviewed,us,us
2021-08-23T16:02:48.822Z,-60.1154,-25.4738,10,4.4,mb,,190,8.354,0.88,us,us7000f73f,2021-09-08T13:58:08.040Z,"South Sandwich Islands region",earthquake,16.1,1.9,0.239,5,reviewed,us,us
2021-08-23T16:00:13.213Z,11.4317,-62.5258,45.28,4.5,mb,,128,1.101,1.29,us,us7000f734,2021-09-08T13:51:41.040Z,"97 km NNW of Güiria, Venezuela",earthquake,8.4,7.7,0.221,9,reviewed,us,us
2021-08-23T15:53:43.530Z,19.3925,-155.274,1.5,2.63,ml,44,55,,0.12,hv,hv72663162,2021-08-24T19:38:20.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.18,0.15,0.14685018980904,20,reviewed,hv,hv
2021-08-23T15:05:39.294Z,-57.6538,-24.872,53.28,4.3,mb,,195,7.339,0.35,us,us7000f731,2021-09-07T21:04:16.040Z,"South Sandwich Islands region",earthquake,12.3,9.2,0.143,14,reviewed,us,us
2021-08-23T14:57:23.620Z,33.139,-115.6413333,7.16,4.04,mw,88,27,0.044,0.27,ci,ci40018784,2021-09-07T20:58:08.712Z,"12km N of Westmorland, CA",earthquake,0.18,0.49,,6,reviewed,ci,ci
2021-08-23T14:40:45.045Z,-60.8049,-24.6534,10,4.4,mb,,188,9.111,0.63,us,us7000f73c,2021-09-07T20:48:43.040Z,"South Sandwich Islands region",earthquake,10,1.9,0.161,12,reviewed,us,us
2021-08-23T14:36:48.756Z,-60.5546,-24.8685,10,4.5,mb,,107,8.868,0.87,us,us7000f730,2021-09-07T20:37:14.040Z,"South Sandwich Islands region",earthquake,10.5,1.9,0.113,23,reviewed,us,us
2021-08-23T14:28:49.643Z,-60.4963,-24.8246,10,5,mb,,43,8.847,0.76,us,us6000fa1v,2021-09-02T20:29:43.040Z,"South Sandwich Islands region",earthquake,7.8,1.8,0.066,76,reviewed,us,us
2021-08-23T13:45:45.830Z,-60.4628,-24.6374,10,4.5,mb,,118,8.898,0.46,us,us7000f72y,2021-09-02T20:14:05.040Z,"South Sandwich Islands region",earthquake,11.9,1.9,0.157,12,reviewed,us,us
2021-08-23T13:43:54.605Z,-60.4937,-24.7455,10,4.5,mb,,75,8.876,0.47,us,us7000f73l,2021-09-02T20:01:22.040Z,"South Sandwich Islands region",earthquake,11.1,1.9,0.124,19,reviewed,us,us
2021-08-23T13:42:39.777Z,-60.0643,-25.0707,10,4.6,mb,,122,8.48,0.52,us,us7000f72z,2021-09-02T19:50:03.040Z,"South Sandwich Islands region",earthquake,7.6,1.9,0.105,28,reviewed,us,us
2021-08-23T13:30:12.927Z,-59.6044,-25.6954,33.29,4.5,mb,,113,9.552,0.43,us,us7000f73w,2021-09-02T14:50:19.040Z,"South Sandwich Islands region",earthquake,8.9,9,0.157,12,reviewed,us,us
2021-08-23T13:29:33.679Z,-59.7686,-26.4525,70.16,4.6,mb,,89,7.753,0.64,us,us6000fa1j,2021-09-02T14:42:29.040Z,"South Sandwich Islands region",earthquake,11.9,7.5,0.1,30,reviewed,us,us
2021-08-23T13:28:54.434Z,34.491,61.7066,10.13,4.5,mb,,89,6.057,0.64,us,us7000f739,2021-09-02T14:35:37.040Z,"16 km NNW of Zindah J?n, Afghanistan",earthquake,8.5,4.6,0.116,22,reviewed,us,us
2021-08-23T13:23:49.592Z,13.6739,-92.0535,10,4.4,mb,,109,1.445,1.11,us,us6000fa12,2021-09-07T20:25:03.040Z,"70 km SSW of Champerico, Guatemala",earthquake,7.2,1.9,0.047,132,reviewed,us,us
2021-08-23T13:07:44.011Z,56.1141,-148.5413,10,3.9,mb,,182,2.775,0.49,us,us6000fa0z,2021-09-07T20:17:46.040Z,"282 km SE of Chiniak, Alaska",earthquake,8.1,2,0.362,3,reviewed,us,us
2021-08-23T12:22:52.050Z,2.9319,124.4293,322.71,4,mb,,65,3.636,0.69,us,us7000f72w,2021-09-13T05:29:33.040Z,"166 km NNW of Manado, Indonesia",earthquake,7.4,8.7,0.096,30,reviewed,us,us
2021-08-23T11:45:51.000Z,-60.3628,-23.8814,10,4.4,mb,,59,14.088,0.62,us,us7000f735,2021-09-12T07:39:57.040Z,"South Sandwich Islands region",earthquake,9.7,1.8,0.114,25,reviewed,us,us
2021-08-23T10:56:38.486Z,24.7069,122.3915,10,4.7,mb,,46,0.612,0.64,us,us6000fa0k,2021-08-23T12:42:35.040Z,"64 km E of Yilan, Taiwan",earthquake,2.5,1.9,0.086,41,reviewed,us,us
2021-08-23T10:13:03.698Z,18.0187,146.0894,122.62,4.6,mb,,79,4.558,0.64,us,us6000fa0j,2021-08-23T12:50:00.040Z,"Pagan region, Northern Mariana Islands",earthquake,11.1,8.1,0.045,146,reviewed,us,us
2021-08-23T09:18:00.050Z,19.9127,-106.0327,59.62,4.1,mb,,216,4.532,0.9,us,us6000f9zu,2021-08-23T13:03:13.040Z,"off the coast of Jalisco, Mexico",earthquake,13.2,14.7,0.076,47,reviewed,us,us
2021-08-23T08:57:58.194Z,-30.3004,-176.4499,10,4.7,mb,,86,8.45,0.79,us,us6000f9zn,2021-08-23T09:28:29.040Z,"Kermadec Islands region",earthquake,10.4,1.9,0.108,26,reviewed,us,us
2021-08-23T08:40:20.140Z,-11.2076,119.0427,10,4.9,mb,,46,4.054,0.63,us,us6000f9zf,2021-08-23T09:16:12.040Z,"217 km SW of Waingapu, Indonesia",earthquake,4,1.8,0.081,48,reviewed,us,us
2021-08-23T08:31:31.354Z,27.8682,139.8219,490.43,4.2,mb,,77,2.235,0.5,us,us6000f9ze,2021-08-23T08:56:44.040Z,"",earthquake,11.5,8,0.036,210,reviewed,us,us
2021-08-23T08:20:42.250Z,38.537,-119.4831667,6.6,3.05,ml,26,69,0.03199,0.07,nc,nc73614206,2021-08-24T02:40:03.317Z,"30km SSW of Smith Valley, NV",earthquake,0.18,0.25,0.285,28,reviewed,nc,nc
2021-08-23T07:19:31.275Z,34.0881,26.1665,10,4.7,mb,,142,1.593,0.72,us,us6000f9z1,2021-08-24T04:13:15.729Z,"109 km SSE of Ierápetra, Greece",earthquake,7.3,1.8,0.063,77,reviewed,us,us
2021-08-23T07:18:20.928Z,55.3894,-158.6119,14.9,2.8,ml,,,,0.71,ak,ak021asrkhn8,2021-09-02T23:02:02.647Z,"67 km SSE of Perryville, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2021-08-23T07:01:16.450Z,17.946,-67.0143,11,3.44,md,25,220,0.038,0.09,pr,pr2021235002,2021-08-24T07:03:12.486Z,"4 km SE of La Parguera, Puerto Rico",earthquake,0.48,0.28,0.27,24,reviewed,pr,pr
2021-08-23T06:54:56.697Z,51.8835,-175.6898,70.1,2.5,ml,,,,0.55,ak,ak021asr6urc,2021-09-02T23:02:02.199Z,"65 km E of Adak, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2021-08-23T06:02:58.142Z,-60.4336,-24.9028,10,5.2,mb,,33,9.757,0.55,us,us6000f9yc,2021-08-23T06:26:22.040Z,"South Sandwich Islands region",earthquake,9.9,1.8,0.06,92,reviewed,us,us
2021-08-23T05:24:11.304Z,44.3216,-115.1574,10,2.6,ml,,64,0.929,0.37,us,us6000f9y0,2021-08-23T15:33:44.160Z,"20 km WNW of Stanley, Idaho",earthquake,2.2,2,0.039,88,reviewed,us,us
2021-08-23T05:16:52.971Z,10.5463,92.1946,10,4.7,mb,,68,7.557,0.45,us,us6000f9ya,2021-08-23T06:30:13.040Z,"137 km SSW of Port Blair, India",earthquake,9,1.9,0.075,53,reviewed,us,us
2021-08-23T04:34:36.492Z,-22.6288,-174.2917,10,4.8,mb,,99,8.675,1.31,us,us6000f9xs,2021-09-08T03:33:12.040Z,"",earthquake,7.8,1.7,0.118,22,reviewed,us,us
2021-08-23T04:31:02.776Z,-60.4546,-24.8641,10,4.6,mb,,61,9.772,0.97,us,us7000f722,2021-09-08T03:30:18.040Z,"South Sandwich Islands region",earthquake,6.4,1.9,0.107,26,reviewed,us,us
2021-08-23T04:29:15.016Z,-22.161,-67.3068,198.71,4.2,mb,,77,1.126,0.73,us,us6000f9xm,2021-09-08T03:25:32.040Z,"123 km NE of San Pedro de Atacama, Chile",earthquake,10.2,9.9,0.263,4,reviewed,us,us
2021-08-23T04:26:23.989Z,-60.1433,-24.9734,10,4.7,mb,,106,9.78,0.69,us,us7000f723,2021-09-08T03:23:34.040Z,"South Sandwich Islands region",earthquake,13.5,1.9,0.093,35,reviewed,us,us
2021-08-23T04:19:27.890Z,-60.4629,-24.9234,10,4.5,mb,,65,9.742,0.96,us,us7000f721,2021-09-03T03:26:02.040Z,"South Sandwich Islands region",earthquake,11.2,1.9,0.101,29,reviewed,us,us
2021-08-23T03:31:48.690Z,19.3011,-65.1488,63,3.89,md,13,301,1.0025,0.3,pr,pr2021235001,2021-09-03T03:19:04.040Z,"108 km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,3.88,9.35,0.08,6,reviewed,pr,pr
2021-08-23T03:11:18.046Z,-60.7604,-24.2489,10,4.4,mb,,76,10.021,0.76,us,us7000f72f,2021-09-03T03:10:23.040Z,"South Sandwich Islands region",earthquake,12.9,1.9,0.143,14,reviewed,us,us
2021-08-23T03:09:39.468Z,-60.7456,-25.1353,10,4.5,mb,,108,14.049,0.92,us,us7000f72g,2021-09-03T02:53:37.040Z,"South Sandwich Islands region",earthquake,9.1,1.9,0.156,12,reviewed,us,us
2021-08-23T03:05:37.727Z,-60.4704,-24.8562,10,5.1,mb,,42,8.818,1.21,us,us6000f9x6,2021-09-03T01:51:46.040Z,"South Sandwich Islands region",earthquake,5,1.7,0.066,75,reviewed,us,us
2021-08-23T02:58:44.875Z,25.1223,-109.3145,10,4.4,mb,,129,1.996,0.96,us,us6000f9x1,2021-09-03T01:41:40.613Z,"59 km SSW of Topolobampo, Mexico",earthquake,8,1.9,0.043,156,reviewed,us,us
2021-08-23T02:38:06.167Z,-58.3332,-23.3016,10,4.7,mb,,68,8.375,0.78,us,us7000f72e,2021-09-03T01:32:20.040Z,"South Sandwich Islands region",earthquake,10.8,1.8,0.11,25,reviewed,us,us
2021-08-23T01:57:22.451Z,53.3906,-166.0779,35,2.6,ml,,212,0.521,0.54,us,us7000f79l,2021-09-02T23:18:26.040Z,"61 km SSE of Unalaska, Alaska",earthquake,3.8,2,0.105,12,reviewed,us,us
2021-08-23T01:53:47.193Z,65.3478,-167.8706,1.4,2.5,ml,,,,0.9,ak,ak021aso7g9a,2021-09-03T20:02:06.084Z,"30 km SSE of Wales, Alaska",earthquake,,5.6,,,reviewed,ak,ak
2021-08-23T01:52:57.490Z,19.0453,-67.118,7,3.7,md,25,225,0.5778,0.42,pr,pr2021235000,2021-09-02T22:23:33.040Z,"61 km N of Isabela, Puerto Rico",earthquake,1.49,1.66,0.11,22,reviewed,pr,pr
2021-08-23T01:41:49.368Z,-60.4453,-25.4343,10,4.7,mb,,62,9.496,0.98,us,us7000f725,2021-09-02T22:16:09.040Z,"South Sandwich Islands region",earthquake,11.9,1.8,0.097,32,reviewed,us,us
2021-08-23T01:41:07.398Z,-60.3908,-25.0289,10,4.5,mb,,70,9.704,0.74,us,us7000f71z,2021-09-02T21:56:24.040Z,"South Sandwich Islands region",earthquake,12.1,1.9,0.093,34,reviewed,us,us
2021-08-23T01:24:22.465Z,40.7181,145.072,10,4.7,mb,,124,1.938,0.81,us,us6000f9wd,2021-09-02T21:33:28.040Z,"257 km SSE of Kushiro, Japan",earthquake,6.9,1.8,0.051,119,reviewed,us,us
2021-08-23T01:08:44.791Z,-60.1405,-24.6504,10,4.3,mb,,111,9.938,1.18,us,us7000f72a,2021-09-02T21:27:54.040Z,"South Sandwich Islands region",earthquake,14.9,1.9,0.169,10,reviewed,us,us
2021-08-23T00:56:32.032Z,-58.3013,-23.5723,10,5.1,mb,,86,8.231,0.69,us,us6000f9w0,2021-09-13T03:12:46.040Z,"South Sandwich Islands region",earthquake,10.2,1.9,0.067,71,reviewed,us,us
2021-08-22T23:27:12.189Z,18.5759,-73.6174,10,4.5,mb,,44,1.298,0.64,us,us6000f9vk,2021-09-13T03:15:47.960Z,"10 km NNE of Baradères, Haiti",earthquake,4.7,1.9,0.039,191,reviewed,us,us
2021-08-22T23:21:38.060Z,19.2201666666667,-155.400333333333,32.83,2.73,ml,52,148,,0.12,hv,hv72661782,2021-09-13T03:19:02.040Z,"8 km ENE of P?hala, Hawaii",earthquake,0.44,0.56,0.168659178783363,34,reviewed,hv,hv
2021-08-22T23:02:39.630Z,38.5308333,-119.5338333,2.95,2.54,md,22,64,0.02127,0.11,nc,nc73613886,2021-08-23T23:48:12.565Z,"29km SE of Markleeville, CA",earthquake,0.22,0.32,0.205,52,reviewed,nc,nc
2021-08-22T23:02:30.979Z,52.1362,-168.4458,4.8,3.3,ml,,,,0.65,ak,ak021ardgor2,2021-09-03T19:37:03.942Z,"93 km SSE of Nikolski, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2021-08-22T22:52:39.849Z,-60.3883,-24.8498,10,4.6,mb,,116,14.293,0.56,us,us7000f6t6,2021-09-17T04:56:34.040Z,"South Sandwich Islands region",earthquake,13.8,1.9,0.104,28,reviewed,us,us
2021-08-22T22:46:22.095Z,-46.2616,166.6316,123.59,4.1,mb,,113,0.101,0.51,us,us6000f9v2,2021-08-23T03:47:45.040Z,"107 km W of Riverton, New Zealand",earthquake,4.8,7.3,0.185,8,reviewed,us,us
2021-08-22T22:45:49.563Z,-58.2608,-25.6471,21.05,4.5,mb,,82,7.23,0.91,us,us7000f6tf,2021-09-17T04:38:53.040Z,"",earthquake,9.8,4.1,0.124,19,reviewed,us,us
2021-08-22T22:39:08.396Z,-2.822,122.1201,10,4.4,mb,,58,1.884,0.61,us,us7000f6t5,2021-09-17T04:27:54.040Z,"135 km NNW of Kendari, Indonesia",earthquake,4.6,1.9,0.18,9,reviewed,us,us
2021-08-22T22:30:55.858Z,-60.34,-24.7869,10,5,mb,,82,8.763,0.64,us,us7000f6tx,2021-09-17T04:12:18.040Z,"South Sandwich Islands region",earthquake,5.3,1.8,0.113,25,reviewed,us,us
2021-08-22T22:27:48.123Z,28.1468,55.4826,10,4.4,mb,,77,3.253,0.85,us,us6000f9v7,2021-08-23T01:02:12.040Z,"113 km SE of D?r?b, Iran",earthquake,9.8,1.9,0.13,17,reviewed,us,us
2021-08-22T22:18:17.585Z,-60.977,-25.9343,10,4.5,mb,,79,14.045,0.32,us,us7000f6te,2021-09-17T03:21:32.040Z,"South Sandwich Islands region",earthquake,11.8,1.9,0.156,12,reviewed,us,us
2021-08-22T22:17:56.995Z,-16.8699,167.6695,36.97,4.3,mb,,113,1.484,0.7,us,us7000f6t4,2021-09-17T02:46:13.040Z,"89 km SSE of Lakatoro, Vanuatu",earthquake,7.6,9.5,0.188,8,reviewed,us,us
2021-08-22T22:17:08.491Z,52.0161,175.0992,65.48,4.1,mb,,181,0.941,0.57,us,us6000f9uq,2021-09-03T19:37:02.361Z,"159 km SE of Attu Station, Alaska",earthquake,8.9,8.8,0.082,41,reviewed,us,us
2021-08-22T21:54:31.781Z,-60.3091,-25.0533,10,4.4,mb,,70,14.411,0.78,us,us7000f6t3,2021-09-16T03:54:28.040Z,"South Sandwich Islands region",earthquake,9,1.8,0.149,13,reviewed,us,us
2021-08-22T21:34:33.626Z,64.6911,-152.9916,5.7,2.8,ml,,,,0.79,ak,ak021arcgo7f,2021-08-22T23:25:31.040Z,"68 km SW of Tanana, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-08-22T21:33:20.241Z,-60.2914,-24.8953,14,7.1,mww,,32,9.788,0.43,us,us6000f9sq,2021-08-24T19:36:40.437Z,"South Sandwich Islands region",earthquake,9.8,1.8,0.046,46,reviewed,us,us
2021-08-22T21:21:12.623Z,-58.3602,-24.8848,10,4.5,mb,,77,7.632,0.86,us,us6000f9sl,2021-08-23T02:17:40.040Z,"South Sandwich Islands region",earthquake,7.8,1.7,0.115,22,reviewed,us,us
2021-08-22T21:15:32.084Z,-57.4199,-25.0029,10,4.4,mb,,185,7.187,0.58,us,us7000f6t2,2021-09-16T02:01:13.040Z,"South Sandwich Islands region",earthquake,14.3,1.8,0.109,24,reviewed,us,us
2021-08-22T21:13:05.987Z,-8.2142,107.5706,35,4.6,mb,,54,0.75,0.96,us,us6000f9sj,2021-08-23T02:06:59.187Z,"112 km SSW of Singaparna, Indonesia",earthquake,3.5,1.9,0.08,47,reviewed,us,us
2021-08-22T21:01:16.851Z,39.7317,71.4807,26,4.3,mb,,55,0.604,0.68,us,us6000f9si,2021-08-22T23:44:52.040Z,"26 km SSE of Aydarken, Kyrgyzstan",earthquake,3.5,7.7,0.202,7,reviewed,us,us
2021-08-22T20:51:16.182Z,54.5016,-159.7617,27.8,3.1,ml,,,,0.77,ak,ak021arbyujf,2021-09-03T20:14:49.339Z,"104 km SSE of Sand Point, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2021-08-22T20:36:56.657Z,51.3482,100.2962,10,4.5,mb,,55,2.118,0.89,us,us6000f9sg,2021-08-23T01:41:46.890Z,"31 km SW of Turt, Mongolia",earthquake,8.2,1.9,0.102,28,reviewed,us,us
2021-08-22T19:53:29.630Z,17.9423,-66.8295,8,2.84,md,22,191,0.2164,0.14,pr,pr2021234009,2021-08-22T20:34:01.816Z,"5 km S of Indios, Puerto Rico",earthquake,0.43,0.59,0.19,17,reviewed,pr,pr
2021-08-22T19:20:03.478Z,-59.8149,-26.3554,69.92,5,mb,,85,7.821,0.83,us,us6000f9ru,2021-08-22T19:40:05.040Z,"South Sandwich Islands region",earthquake,7.3,9.7,0.1,32,reviewed,us,us
2021-08-22T19:16:58.206Z,40.1531,141.3904,93.11,4.4,mb,,137,0.682,1.2,us,us6000f9rt,2021-08-22T20:42:31.040Z,"11 km SE of Ichinohe, Japan",earthquake,8,7.1,0.069,61,reviewed,us,us
2021-08-22T18:58:03.099Z,63.1397,-150.5872,114.4,2.8,ml,,,,0.49,ak,ak021aratg5j,2021-09-03T19:36:59.337Z,"72 km N of Petersville, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-08-22T18:32:12.316Z,58.3597,-133.4645,0,2.9,ml,,,,0.59,ak,ak021aranwea,2021-09-03T19:36:58.441Z,"56 km E of Juneau, Alaska",ice quake,,0,,,reviewed,ak,ak
2021-08-22T18:27:54.299Z,-23.2683,-178.2877,437.3,4.6,mb,,212,6.477,0.43,us,us6000f9rd,2021-08-22T18:51:20.040Z,"",earthquake,20.6,15.8,0.088,38,reviewed,us,us
2021-08-22T17:46:01.527Z,31.64475618,-104.2218877,6.362939453,2.6,ml,26,56,0.1462254528,0.3,tx,tx2021qlbj,2021-08-23T15:54:25.452Z,"54 km NW of Toyah, Texas",earthquake,1.364351647,1.615997947,0.1,13,reviewed,tx,tx
2021-08-22T16:26:20.779Z,15.9741,-96.9784,10,4.5,mb,,155,0.861,1.01,us,us6000f9qq,2021-09-08T18:47:43.058Z,"9 km NNW of Santa María Colotepec, Mexico",earthquake,2.8,1.9,0.033,271,reviewed,us,us
2021-08-22T16:09:54.409Z,-60.1168,-23.8379,10,4.4,mb,,124,9.008,0.61,us,us7000f6t1,2021-09-02T13:32:17.040Z,"South Sandwich Islands region",earthquake,12.4,2,0.19,9,reviewed,us,us
2021-08-22T15:55:58.807Z,16.3752,122.2942,22.5,4.3,mb,,65,6.51,0.4,us,us7000f6t0,2021-09-02T13:21:17.040Z,"49 km ESE of Minuri, Philippines",earthquake,6.9,8,0.201,9,reviewed,us,us
2021-08-22T15:38:55.193Z,-58.3576,-24.1164,7.28,4.3,mb,,134,7.994,0.39,us,us7000f6sy,2021-09-02T13:13:12.040Z,"South Sandwich Islands region",earthquake,15.4,5.5,0.188,8,reviewed,us,us
2021-08-22T15:34:19.665Z,-8.41,-80.0062,35,4.6,mb,,153,2.038,0.49,us,us6000f9q5,2021-09-01T21:23:10.040Z,"98 km WSW of Santiago de Cao, Peru",earthquake,9.6,2,0.098,33,reviewed,us,us
2021-08-22T15:21:58.816Z,-58.2771,-25.0571,21,5.7,mww,,70,7.513,0.58,us,us6000f9q3,2021-09-01T21:24:09.533Z,"South Sandwich Islands region",earthquake,10.3,1.9,0.069,20,reviewed,us,us
2021-08-22T15:08:31.867Z,-57.3903,-24.9704,35.09,4.3,mb,,195,7.193,0.42,us,us7000f6si,2021-09-01T21:15:10.040Z,"South Sandwich Islands region",earthquake,10.9,7.7,0.137,15,reviewed,us,us
2021-08-22T15:03:57.122Z,-60.1981,-24.3536,10,4.4,mb,,148,10.071,0.42,us,us7000f6sv,2021-09-01T21:05:40.040Z,"South Sandwich Islands region",earthquake,9.6,1.8,0.149,15,reviewed,us,us
2021-08-22T14:50:13.490Z,-56.8098,-24.5446,10,4.5,mb,,78,17.315,0.61,us,us7000f6sh,2021-09-01T20:45:44.040Z,"South Sandwich Islands region",earthquake,9,1.8,0.144,17,reviewed,us,us
2021-08-22T14:49:59.550Z,-56.7042,-24.291,10,4.3,mb,,194,7.34,0.52,us,us7000f6tu,2021-09-01T20:12:50.040Z,"South Sandwich Islands region",earthquake,11.5,2,0.154,14,reviewed,us,us
2021-08-22T13:55:37.289Z,-58.3678,-25.5342,51.49,4.9,mb,,69,7.334,0.66,us,us6000f9pm,2021-09-01T19:35:39.040Z,"South Sandwich Islands region",earthquake,10.7,6.9,0.088,45,reviewed,us,us
2021-08-22T13:51:39.869Z,35.11516667,-95.3375,7.04,2.54,ml,62,82,0.1385728073,0.24,ok,ok2021qktq,2021-08-23T17:18:15.040Z,"3 km ESE of Quinton, Oklahoma",earthquake,,0.5,0.24,5,reviewed,ok,ok
2021-08-22T13:45:16.085Z,-32.9188,-67.1379,10,4.2,mb,,61,1.607,0.41,us,us6000f9pf,2021-09-01T19:26:05.040Z,"70 km WSW of Villa General Roca, Argentina",earthquake,8.3,1.9,0.187,8,reviewed,us,us
2021-08-22T13:44:59.170Z,38.5458333,-119.4215,1.93,2.79,md,20,78,0.04349,0.09,nc,nc73613606,2021-08-24T19:43:08.040Z,"27km SSW of Smith Valley, NV",earthquake,0.21,0.43,0.227,87,reviewed,nc,nc
2021-08-22T13:43:35.667Z,52.7254,-161.9843,10,2.8,ml,,273,2.251,0.77,us,us7000f7lu,2021-09-08T18:10:45.040Z,"254 km SSE of False Pass, Alaska",earthquake,9.2,2,0.097,14,reviewed,us,us
